PO Number,PO Line,Cont Ind,Contract,Cont Type,Invoice Date,Invoice No,Vendor Reference,Date PO Created,Total Cost per Line,Freight Amt,Unit Price,Unit Price less Dist Fee,Dist Fee %,Dist Fee Amt,Qty Paid,MatGrp,U O M,Material Group Desc,Item No,Stock,Description,GL Acct,GL Acct Desc,Fund,Fund Ctr,Fund Ctr Desc,Div Node,Division Desc,Dept Node,Department Desc,Sub-Dept,Sub-Dept Desc,Cost Ctr,Recipient,Unloading Pt,WBS Element,Vendor No,Vendor Name,Vendor Mat Number,Manufacturer Part No,Manufacturer,Manufacturer Name,UNSPSC code,UNSPSC Desc,Purch Gp,Buyer Name,Case No,SQ Cart No,Req No,Req Line,PO Unit Price
4500171906,10,,,,11/15/2016,5109560947,1817822844,11/14/2016,19.74,0.00,9.87,9.70,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010704,NRS Hosp Medicine,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010704,H6046BULK,B075 H6 046,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273792,10,9.87
4500171929,14,,,,12/7/2016,5109579244,1818922776,11/14/2016,149.55,0.00,9.97,9.80,0.0175,0.17,15.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273935,20,9.97
4500171931,14,,,,12/7/2016,5109579171,1818922772,11/14/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012273937,6,9.97
4500171946,5,,,,12/7/2016,5109579196,1818922780,11/14/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012274023,5,9.97
4500171950,8,,,,12/7/2016,5109579192,1818922779,11/14/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ANESBULK,ANESTHISA BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012274034,9,9.97
4500172143,2,,,,12/8/2016,5109580381,1819035678,11/15/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010703,NRS MedOnc/Transp Un,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010703,E725BULK,B075 E725 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012274903,2,9.97
4500172148,29,,,,12/8/2016,5109580391,1819035677,11/15/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012274908,1,9.97
4500172152,4,,,,12/8/2016,5109580384,1819035679,11/15/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012274922,4,9.97
4500172180,31,,,,12/8/2016,5109580385,1819035680,11/15/2016,9.97,0.00,9.97,9.80,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ODSANESBULK,ODS OR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275242,15,9.97
4500172190,11,,,,12/8/2016,5109580387,1819035681,11/15/2016,69.79,0.00,9.97,9.80,0.0175,0.17,7.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275249,18,9.97
4500172195,6,,,,11/16/2016,5109562706,1817858193,11/15/2016,36.00,0.00,1.44,1.42,0.0175,0.02,25.000,H17,EA,Monitoring Supplies,37996,X,CUFF BP 5 8-15CM 1 TUBE SFT LF DISP,0000532200,MEDICAL SUPPLIES,111,3000197,UNB SS SAP Warehouse,UNB0001F,UNBUDGETED,UNB0002F,UNBUDGETED CTR,3000197,UNB SS SAP Warehouse,,,,,0000019665,MEDLINE INDUSTRIES INC,TLM99750H,TLM99750H,0000037933,WELCH ALLYN INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,HB,Hospital Buyer,,,0012275407,10,1.44
4500172232,7,,,,12/8/2016,5109580376,1819035684,11/15/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010543,CNS Bn Marrow Procur,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010543,BMPBONE,B075 BMP BONE PYXIS,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275479,7,9.97
4500172243,1,,,,12/8/2016,5109580338,1819035685,11/15/2016,29.91,0.00,9.97,9.80,0.0175,0.17,3.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO3,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275490,1,9.97
4500172299,9,,,,11/17/2016,5109563367,1817972125,11/16/2016,99.70,0.00,9.97,9.80,0.0175,0.17,10.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010659,INS Phase II Recov,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010659,PHASE 2BULK,PHASE2 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275740,2,9.97
4500172369,22,,,,11/17/2016,5109563459,1817972395,11/16/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010689,NRS CV/Med Special,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010689,F8BULK,F8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275749,22,9.97
4500172373,27,,,,11/17/2016,5109563423,1817972400,11/16/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275803,27,9.97
4500172374,22,,,,11/17/2016,5109563447,1817972418,11/16/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010687,NRS Nephr/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010687,H9BULK,H9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275804,23,9.97
4500172381,3,,,,11/17/2016,5109563322,1817972392,11/16/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010655,INS PACU,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010655,ONRBULK,OVERNIGHT RECOVERY,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275923,3,9.97
4500172386,17,,,,11/17/2016,5109563441,1817972399,11/16/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275928,19,9.97
4500172387,5,,,,11/17/2016,5109563337,1817972381,11/16/2016,159.52,0.00,9.97,9.80,0.0175,0.17,16.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012275929,11,9.97
4500172399,3,,,,11/17/2016,5109563443,1817972443,11/16/2016,9.97,0.00,9.97,9.80,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ODSANESBULK,ODS OR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276069,2,9.97
4500172405,19,,,,11/17/2016,5109563449,1817972467,11/16/2016,69.79,0.00,9.97,9.80,0.0175,0.17,7.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276138,19,9.97
4500172585,5,,,,11/21/2016,5109565695,1818113641,11/17/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010554,CNS Infusion 4,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,CNS0001F,CANCER,0001010554,CI4176BULK,INFUSION 4,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276483,5,9.97
4500172591,8,,,,11/21/2016,5109565960,1818113303,11/17/2016,69.79,0.00,9.97,9.80,0.0175,0.17,7.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010685,NRS Trauma/Surg Spec,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010685,F4ICUBULK,B075 F4 ICU,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276629,6,9.97
4500172601,13,,,,11/21/2016,5109565619,1818113350,11/17/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010514,WHS Labor/Delivery,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010514,E5002BULK,E5 002 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276788,32,9.97
4500172604,15,,,,11/21/2016,5109566016,1818113307,11/17/2016,9.87,0.00,9.87,9.70,0.0175,0.17,1.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276791,6,9.87
4500172608,16,,,,11/21/2016,5109565936,1818113621,11/17/2016,159.52,0.00,9.97,9.80,0.0175,0.17,16.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012276795,4,9.97
4500172642,6,,,,11/21/2016,5109566028,1818113606,11/17/2016,69.79,0.00,9.97,9.80,0.0175,0.17,7.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010656,INS One Day Surgery,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010656,ODSPREOPBUL,ODS PREOP,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277157,13,9.97
4500172653,11,,,,11/21/2016,5109565972,1818113631,11/17/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010654,INS Anesthesia,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010654,ANESBULK,ANESTHISA BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277202,11,9.97
4500172716,1,,,,11/21/2016,5109565656,1818114026,11/17/2016,19.94,0.00,9.97,9.80,0.0175,0.17,2.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010664,INS Endoscopy,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010664,D2ENDO2,B075,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277350,13,9.97
4500172771,6,,,,11/21/2016,5109565621,1818114054,11/18/2016,119.64,0.00,9.97,9.80,0.0175,0.17,12.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010661,INS Main OR,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010661,PREOPBULK,PRE-OP BULK--2ND FLOOR,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277435,10,9.97
4500172833,16,,,,11/21/2016,5109566025,1818114206,11/18/2016,79.76,0.00,9.97,9.80,0.0175,0.17,8.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010691,NRS Neuro/Neurosurg,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010691,H8BULK,B075 H8 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277666,14,9.97
4500172834,2,,,,11/21/2016,5109565917,1818114227,11/18/2016,59.22,0.00,9.87,9.70,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11054,X,CUFF BP ADLT SM 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9912HP,MDS9912HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277667,5,9.87
4500172834,12,,,,11/21/2016,5109565917,1818114227,11/18/2016,159.52,0.00,9.97,9.80,0.0175,0.17,16.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010612,ERS Emergency Dept,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0002F,CHIEF CLIN OFFICER,0001010612,ED103BULK,ED103 BASEMENT,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277667,9,9.97
4500172837,4,,,,11/21/2016,5109565947,1818114211,11/18/2016,119.64,0.00,9.97,9.80,0.0175,0.17,12.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010686,NRS Medical Oncology,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010686,H7BULK,B075 H7 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277720,23,9.97
4500172838,12,,,,11/21/2016,5109566026,1818114208,11/18/2016,59.82,0.00,9.97,9.80,0.0175,0.17,6.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010690,NRS ENT/Ortho Sur Sp,ICE0001F,INT CLIN ENTERPRISE,ICS0001F,CLIN SUPPORT SVC LIN,ICS0004F,CHIEF NURS OFFICER,0001010690,F9BULK,F9 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277721,14,9.97
4500172857,15,,,,11/21/2016,5109565842,1818114256,11/18/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010513,WHS Perinatal Unit,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010513,E622BULK,B075 E6 22 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277781,7,9.97
4500172858,6,,,,11/21/2016,5109565926,1818114269,11/18/2016,39.88,0.00,9.97,9.80,0.0175,0.17,4.000,H17,BAG,Monitoring Supplies,11051,X,CUFF BP ADLT XL 50X42CM 1 TUBE BYNT CNCT,0000532200,MEDICAL SUPPLIES,113,3010513,WHS Perinatal Unit,ICE0001F,INT CLIN ENTERPRISE,ICC0001F,CLINICAL SVC LINES,WHS0001F,WOMEN'S HEALTH,0001010513,E634BULK,B075 E6 34 BULK,,0000019665,MEDLINE INDUSTRIES INC,MDS9913HP,MDS9913HP,0000037574,MEDLINE INDUSTRIES INC,42181605,BLOOD PRESSURE CUFF OR BLADDER,LB,LUM Buyer,,,0012277782,9,9.97
